Audio_UMAP_X,Audio_UMAP_Y,Audio_UMAP_Z,Volume,Pitch
1.092594909667968750e+01,1.019218444824218750e+01,2.478136777877807617e+00,4.192745313048362732e-03,7.816447133323588048e+01
1.083091926574707031e+01,1.032970905303955078e+01,2.410377502441406250e+00,5.331835243850946426e-03,6.523668639053254026e+01
1.063417816162109375e+01,1.034879207611083984e+01,2.431113481521606445e+00,5.786450579762458801e-03,6.523668639053254026e+01
1.059356594085693359e+01,1.039337825775146484e+01,2.417247056961059570e+00,5.653388332575559616e-03,6.523668639053254026e+01
1.038814926147460938e+01,1.048942947387695312e+01,2.467214345932006836e+00,5.991953425109386444e-03,6.523668639053254026e+01
1.033217144012451172e+01,1.050409984588623047e+01,2.492373466491699219e+00,5.509723909199237823e-03,2.205000000000000000e+03
1.029060173034667969e+01,1.049224567413330078e+01,2.533781051635742188e+00,5.618098657578229904e-03,4.370832387892926363e+02
1.024550533294677734e+01,1.048171901702880859e+01,2.567487955093383789e+00,5.422813352197408676e-03,2.205000000000000000e+03
1.029235744476318359e+01,1.050893306732177734e+01,2.514736175537109375e+00,4.965180996805429459e-03,8.322159301522238195e+01
1.026521301269531250e+01,1.050683403015136719e+01,2.541142463684082031e+00,4.734844435006380081e-03,6.523668639053254026e+01
1.036222553253173828e+01,1.047470951080322266e+01,2.502488851547241211e+00,4.669801332056522369e-03,6.523668639053254026e+01
1.042012977600097656e+01,1.049207401275634766e+01,2.445376157760620117e+00,5.045460537075996399e-03,6.523668639053254026e+01
1.053743362426757812e+01,1.046875858306884766e+01,2.395059585571289062e+00,5.799186881631612778e-03,6.523668639053254026e+01
1.065554523468017578e+01,1.044626712799072266e+01,2.326220989227294922e+00,6.121585611253976822e-03,6.523668639053254026e+01
1.059106254577636719e+01,1.045052337646484375e+01,2.349454402923583984e+00,5.832597147673368454e-03,7.397675497121181820e+01
1.080205821990966797e+01,1.038916587829589844e+01,2.257295370101928711e+00,5.455105099827051163e-03,3.143304448741469628e+02
9.684227943420410156e+00,8.708365440368652344e+00,2.916402578353881836e+00,4.496316425502300262e-03,3.146435229027796368e+02
9.690405845642089844e+00,8.742257118225097656e+00,2.841115713119506836e+00,3.729240037500858307e-03,6.581149315705057745e+01
1.168064594268798828e+01,9.158093452453613281e+00,4.316386222839355469e+00,4.468052648007869720e-03,6.523668639053254026e+01
1.165711021423339844e+01,8.949987411499023438e+00,4.565332889556884766e+00,4.481317009776830673e-03,2.069889717551463946e+03
1.174775981903076172e+01,8.762463569641113281e+00,4.548279285430908203e+00,4.910507705062627792e-03,2.068775017688805292e+03
1.192381381988525391e+01,8.097154617309570312e+00,4.457130908966064453e+00,5.257881712168455124e-03,2.071125760240762702e+03
1.174970531463623047e+01,8.240373611450195312e+00,4.733685970306396484e+00,4.857411608099937439e-03,2.054280943035426844e+03
1.159505939483642578e+01,8.443516731262207031e+00,5.031148910522460938e+00,5.060009192675352097e-03,2.061177434001823713e+03
1.153322505950927734e+01,8.443183898925781250e+00,5.055732250213623047e+00,5.297109950333833694e-03,2.063901023390037608e+03
1.162135124206542969e+01,8.383292198181152344e+00,4.925265789031982422e+00,4.863357171416282654e-03,2.270876755031281959e+02
1.157305622100830078e+01,8.444293975830078125e+00,5.038733959197998047e+00,4.897135775536298752e-03,2.419436467373896278e+02
1.156218910217285156e+01,8.469214439392089844e+00,5.085909366607666016e+00,4.356175195425748825e-03,7.390760753457429644e+01
1.152257442474365234e+01,8.504398345947265625e+00,5.105563640594482422e+00,4.010688513517379761e-03,2.285066005531629116e+02
1.156009578704833984e+01,8.439950942993164062e+00,5.031741142272949219e+00,4.274501465260982513e-03,2.173688246109413456e+02
1.155899429321289062e+01,8.456450462341308594e+00,5.094635486602783203e+00,3.924526739865541458e-03,2.173115584591475340e+02
1.154531764984130859e+01,8.414251327514648438e+00,5.104491710662841797e+00,4.691123031079769135e-03,2.086435619461375154e+03
1.154150676727294922e+01,8.398848533630371094e+00,5.110076427459716797e+00,4.711568355560302734e-03,2.075708486544377593e+03
1.159724903106689453e+01,8.376073837280273438e+00,5.103980541229248047e+00,4.827447235584259033e-03,2.081615512860379113e+03
1.165441226959228516e+01,8.311601638793945312e+00,5.037559986114501953e+00,6.503926124423742294e-03,2.068033206636460363e+03
1.182569789886474609e+01,8.175265312194824219e+00,4.889986515045166016e+00,6.281846202909946442e-03,2.047048605977110583e+03
1.191787624359130859e+01,8.206345558166503906e+00,4.822029113769531250e+00,6.722821854054927826e-03,2.062909933242746320e+03
1.212526226043701172e+01,7.988005638122558594e+00,4.676210403442382812e+00,6.817729678004980087e-03,2.061963474273884913e+03
1.232964420318603516e+01,7.798126697540283203e+00,4.450507640838623047e+00,5.402410868555307388e-03,6.523668639053254026e+01
1.236369228363037109e+01,7.539883613586425781e+00,4.468173503875732422e+00,5.017676390707492828e-03,6.523668639053254026e+01
1.235199069976806641e+01,7.516220092773437500e+00,4.408308506011962891e+00,4.163619130849838257e-03,6.523668639053254026e+01
1.151270866394042969e+01,7.045802593231201172e+00,3.863513469696044922e+00,4.425423685461282730e-03,2.494507359347438467e+02
1.134498310089111328e+01,7.079480171203613281e+00,3.796670436859130859e+00,4.694520495831966400e-03,2.351783941003627092e+02
1.152293491363525391e+01,6.973511695861816406e+00,3.840493679046630859e+00,5.111394915729761124e-03,2.276605701175336094e+02
1.180247211456298828e+01,6.901762962341308594e+00,3.947453975677490234e+00,5.164559930562973022e-03,2.275788570325485978e+02
1.233640384674072266e+01,7.168681621551513672e+00,4.228797435760498047e+00,4.597730934619903564e-03,1.877664763510814225e+02
1.238767051696777344e+01,7.132148742675781250e+00,4.260379791259765625e+00,4.073658958077430725e-03,7.461425012882664021e+01
1.193609333038330078e+01,6.965627670288085938e+00,4.047828197479248047e+00,3.731815610080957413e-03,1.976813409162747917e+02
1.181996154785156250e+01,6.885695457458496094e+00,3.959200382232666016e+00,3.578243078663945198e-03,4.921042727903111995e+02
1.176111507415771484e+01,6.819843769073486328e+00,3.843929529190063477e+00,3.466064576059579849e-03,1.970520151766080232e+02
1.165400409698486328e+01,6.845411300659179688e+00,3.849164962768554688e+00,4.005636088550090790e-03,1.970968388487285097e+02
1.134376811981201172e+01,7.106462478637695312e+00,3.850251674652099609e+00,4.433871246874332428e-03,1.971748587193607136e+02
1.128180599212646484e+01,7.104701042175292969e+00,3.862934350967407227e+00,4.854719154536724091e-03,6.523668639053254026e+01
8.740651130676269531e+00,4.829144477844238281e+00,3.037974596023559570e+00,1.511292345821857452e-02,2.205000000000000000e+03
7.889028072357177734e+00,3.708703756332397461e+00,2.600562095642089844e+00,8.712128549814224243e-02,1.824385705703186659e+03
7.242877006530761719e+00,1.317290782928466797e+00,1.011816978454589844e+00,1.851779967546463013e-01,1.703452508469118129e+03
7.142911911010742188e+00,1.525886654853820801e-01,3.052732646465301514e-01,2.240309268236160278e-01,1.662852554109190351e+03
7.814756870269775391e+00,-1.607843279838562012e+00,3.698715567588806152e-01,2.250018566846847534e-01,1.661058677346420609e+03
8.452290534973144531e+00,-2.234965562820434570e+00,8.322620391845703125e-01,2.079975306987762451e-01,1.640422939232814770e+03
8.923121452331542969e+00,-1.882641792297363281e+00,1.353798747062683105e+00,1.286924928426742554e-01,1.568272326876111720e+03
9.008218765258789062e+00,5.923693180084228516e+00,3.598120212554931641e+00,2.937205508351325989e-02,2.205000000000000000e+03
3.379790484905242920e-02,4.866971492767333984e+00,3.792867660522460938e+00,6.061880290508270264e-02,2.000159935386874622e+03
-6.728538274765014648e-01,5.341805458068847656e+00,3.439289808273315430e+00,1.024457663297653198e-01,1.839017270341947324e+03
-2.035505771636962891e+00,5.737410068511962891e+00,3.922436475753784180e+00,1.523976773023605347e-01,7.122221080669818321e+02
-1.553179264068603516e+00,5.322646617889404297e+00,3.891026258468627930e+00,1.937709748744964600e-01,7.878833130445520965e+02
-5.806296132504940033e-03,3.934689998626708984e+00,4.237605094909667969e+00,2.004274576902389526e-01,8.838524678777486088e+02
1.905792355537414551e+00,2.900915622711181641e+00,5.934352874755859375e+00,2.157380133867263794e-01,1.007282324187838526e+03
3.527963161468505859e+00,2.120061635971069336e+00,7.217109680175781250e+00,2.424044609069824219e-01,1.161387092960655764e+03
4.680135250091552734e+00,1.993464946746826172e+00,7.862676143646240234e+00,2.482580840587615967e-01,2.205000000000000000e+03
5.900011539459228516e+00,2.240836858749389648e+00,8.178346633911132812e+00,2.461686879396438599e-01,2.205000000000000000e+03
7.362940311431884766e+00,3.502136707305908203e+00,7.541473388671875000e+00,2.177580296993255615e-01,2.205000000000000000e+03
7.808934211730957031e+00,4.224334239959716797e+00,7.306365966796875000e+00,1.499205082654953003e-01,1.388232400751299565e+03
8.196498870849609375e+00,4.336595535278320312e+00,6.807182788848876953e+00,7.126043736934661865e-02,2.052265466512679723e+03
8.802823066711425781e+00,4.974730968475341797e+00,3.446613311767578125e+00,1.929587498307228088e-02,2.205000000000000000e+03
7.522816658020019531e+00,3.950412273406982422e+00,2.481528043746948242e+00,5.167503282427787781e-02,2.002996887481330987e+03
7.459369182586669922e+00,3.236140966415405273e+00,2.113651752471923828e+00,1.452380567789077759e-01,1.826001328351450638e+03
7.021103382110595703e+00,1.461831927299499512e+00,9.105025529861450195e-01,2.129253596067428589e-01,1.746237515783345543e+03
7.263279438018798828e+00,-1.262612789869308472e-01,2.560126483440399170e-01,2.798487246036529541e-01,1.691301176331523266e+03
7.769878864288330078e+00,-1.395164132118225098e+00,3.315043449401855469e-01,3.023743927478790283e-01,1.672132666299225093e+03
8.170038223266601562e+00,-2.047590017318725586e+00,6.784750223159790039e-01,2.702025175094604492e-01,1.229838256734195511e+03
8.399718284606933594e+00,-2.224584102630615234e+00,9.173942208290100098e-01,2.208566367626190186e-01,1.607254586491164673e+03
8.908339500427246094e+00,-1.793245792388916016e+00,1.357364177703857422e+00,1.244152039289474487e-01,1.569399077599668999e+03
8.007082939147949219e-01,4.576072692871093750e+00,3.855256080627441406e+00,3.898875042796134949e-02,1.714303564205126577e+03
-5.998992919921875000e-01,5.258126735687255859e+00,3.381706237792968750e+00,1.283831149339675903e-01,1.861952270850713148e+03
-1.968150138854980469e+00,5.691954135894775391e+00,3.833635091781616211e+00,1.817258745431900024e-01,1.834278200432950825e+03
-1.888703465461730957e+00,5.571160316467285156e+00,3.917926311492919922e+00,2.068119645118713379e-01,1.826476378074766217e+03
-6.830162554979324341e-02,3.889391183853149414e+00,4.231637477874755859e+00,2.327319830656051636e-01,1.817566062957651638e+03
1.342308055609464645e-02,3.907596588134765625e+00,4.273345470428466797e+00,2.162335813045501709e-01,7.897032225990552661e+02
2.271033048629760742e+00,2.652491092681884766e+00,6.254199504852294922e+00,2.036377787590026855e-01,7.871962949780813688e+02
3.615095615386962891e+00,2.108108997344970703e+00,7.274201393127441406e+00,2.125015407800674438e-01,1.162315904923490962e+03
5.266662120819091797e+00,2.140974760055541992e+00,7.927206516265869141e+00,1.924860477447509766e-01,2.205000000000000000e+03
6.623246192932128906e+00,2.781174898147583008e+00,7.812839508056640625e+00,1.780321747064590454e-01,2.205000000000000000e+03
7.578961372375488281e+00,3.761102914810180664e+00,7.538537025451660156e+00,1.429588645696640015e-01,2.205000000000000000e+03
7.852703094482421875e+00,4.149818897247314453e+00,7.289898395538330078e+00,8.358610421419143677e-02,1.393550068878704906e+03
8.205834388732910156e+00,4.087566375732421875e+00,6.848049163818359375e+00,4.729313775897026062e-02,1.383274232498659558e+03
9.450681686401367188e+00,5.954162597656250000e+00,4.152435302734375000e+00,1.875149644911289215e-02,1.686515526450888956e+03
7.557583332061767578e+00,3.941446304321289062e+00,2.488108873367309570e+00,4.669288545846939087e-02,2.034003304544545927e+03
7.460761070251464844e+00,3.318189859390258789e+00,2.161067724227905273e+00,1.390099525451660156e-01,1.841579894659764250e+03
6.920845508575439453e+00,1.622791409492492676e+00,9.674640297889709473e-01,2.139946669340133667e-01,1.747065648742504209e+03
7.251328468322753906e+00,-1.029579937458038330e-01,2.444156855344772339e-01,2.619059979915618896e-01,1.701800291706193093e+03
7.759765148162841797e+00,-1.260269880294799805e+00,3.427398502826690674e-01,2.897332012653350830e-01,1.676827086511013022e+03
8.039964675903320312e+00,-1.692023277282714844e+00,5.147404074668884277e-01,2.584780752658843994e-01,1.652274887949413369e+03
8.244044303894042969e+00,-1.860824108123779297e+00,7.111710309982299805e-01,2.008514106273651123e-01,1.605602721480857326e+03
8.908880233764648438e+00,-1.485361814498901367e+00,1.331164717674255371e+00,1.312666535377502441e-01,1.580429877910283722e+03
8.316350579261779785e-01,4.579695701599121094e+00,3.853522777557373047e+00,3.697024658322334290e-02,1.715056243823962859e+03
-6.216738224029541016e-01,5.262620449066162109e+00,3.441262722015380859e+00,1.311397403478622437e-01,1.862007910703887319e+03
-1.943157315254211426e+00,5.688407897949218750e+00,3.910042524337768555e+00,1.774329692125320435e-01,1.838279050447670215e+03
-1.934316754341125488e+00,5.656204223632812500e+00,3.935263395309448242e+00,2.055151313543319702e-01,1.829226341276548283e+03
-6.275811046361923218e-02,3.945759534835815430e+00,4.183554649353027344e+00,2.340661138296127319e-01,1.820459906512514635e+03
-3.021467244252562523e-03,3.931884288787841797e+00,4.201623916625976562e+00,2.227911651134490967e-01,7.125174800020664634e+02
2.632864713668823242e+00,2.447762250900268555e+00,6.554688930511474609e+00,2.383230179548263550e-01,7.885626644129347369e+02
3.827101469039916992e+00,2.030144929885864258e+00,7.410728454589843750e+00,2.435251772403717041e-01,3.928004520332967218e+02
5.435652732849121094e+00,2.103933334350585938e+00,8.109284400939941406e+00,2.259204536676406860e-01,2.205000000000000000e+03
6.696942806243896484e+00,2.841703176498413086e+00,7.812887191772460938e+00,2.062609940767288208e-01,2.205000000000000000e+03
7.602204322814941406e+00,3.998133420944213867e+00,7.354317665100097656e+00,1.452756524085998535e-01,2.205000000000000000e+03
7.708937168121337891e+00,4.094724655151367188e+00,7.331770420074462891e+00,8.850369602441787720e-02,2.065836303835491890e+03
8.199324607849121094e+00,4.225114822387695312e+00,6.812171936035156250e+00,4.718258604407310486e-02,2.043035834549556284e+03
9.512969970703125000e+00,5.847249507904052734e+00,4.185473442077636719e+00,5.891477689146995544e-03,2.205000000000000000e+03
8.378708839416503906e+00,4.575088500976562500e+00,3.082843303680419922e+00,2.205179072916507721e-02,1.696813731322543390e+03
7.483454227447509766e+00,3.896149158477783203e+00,2.440884351730346680e+00,6.537687778472900391e-02,1.975852640570374206e+03
7.306999683380126953e+00,2.108321905136108398e+00,1.456173062324523926e+00,1.432838737964630127e-01,1.821263344663040016e+03
7.062485694885253906e+00,1.432276487350463867e+00,9.184917807579040527e-01,2.084586620330810547e-01,1.729811118150206312e+03
7.251905918121337891e+00,-1.260633766651153564e-01,2.355182468891143799e-01,2.375748753547668457e-01,1.700709644435760765e+03
7.773333549499511719e+00,-1.348702788352966309e+00,3.280449211597442627e-01,2.667274773120880127e-01,1.666950453935937276e+03
8.144459724426269531e+00,-2.067678213119506836e+00,7.192598581314086914e-01,2.343033701181411743e-01,1.223797668082372638e+03
8.409407615661621094e+00,-2.166579246520996094e+00,8.870934844017028809e-01,1.788189411163330078e-01,1.590667706145579587e+03
8.898370742797851562e+00,-1.674925923347473145e+00,1.312471151351928711e+00,1.361140608787536621e-01,1.575769482085607706e+03
8.887451171875000000e+00,5.911458969116210938e+00,3.590794801712036133e+00,3.378084301948547363e-02,1.156433151921911531e+03
-4.239541292190551758e-01,5.143385887145996094e+00,3.569521903991699219e+00,1.070805117487907410e-01,1.294081817253789950e+03
-7.348251342773437500e-01,5.425482749938964844e+00,3.380921125411987305e+00,1.711052656173706055e-01,1.846445799570269628e+03
-2.108781099319458008e+00,5.785820484161376953e+00,3.909947872161865234e+00,2.007678449153900146e-01,1.832624803730619305e+03
-1.503158450126647949e+00,5.285982131958007812e+00,3.907017230987548828e+00,2.278702557086944580e-01,1.822247039055501091e+03
-3.891710564494132996e-02,3.844838619232177734e+00,4.288708686828613281e+00,2.320557683706283569e-01,1.804192431106559752e+03
1.074336767196655273e-01,3.833236217498779297e+00,4.364774227142333984e+00,2.139828354120254517e-01,8.830457486649440852e+02
2.804157495498657227e+00,2.344373464584350586e+00,6.702809810638427734e+00,2.427061200141906738e-01,1.173273513515077639e+03
3.923122644424438477e+00,2.023690462112426758e+00,7.465297698974609375e+00,2.425984740257263184e-01,2.205000000000000000e+03
5.577308654785156250e+00,2.134362220764160156e+00,8.143953323364257812e+00,2.269589751958847046e-01,2.205000000000000000e+03
6.788976192474365234e+00,2.905842304229736328e+00,7.766795635223388672e+00,2.073175609111785889e-01,2.205000000000000000e+03
7.586664676666259766e+00,3.719273328781127930e+00,7.389494419097900391e+00,1.372464001178741455e-01,2.205000000000000000e+03
8.008857727050781250e+00,3.862277030944824219e+00,7.252083301544189453e+00,7.850944250822067261e-02,2.060988085832432262e+03
9.333344459533691406e+00,5.876739978790283203e+00,4.222105979919433594e+00,3.531986474990844727e-02,2.063741952600313653e+03
9.465047836303710938e+00,6.035284996032714844e+00,4.041321754455566406e+00,4.632990807294845581e-03,2.205000000000000000e+03
9.756342887878417969e+00,6.228880882263183594e+00,4.057220935821533203e+00,4.854004830121994019e-03,2.205000000000000000e+03
1.014437770843505859e+01,6.803681850433349609e+00,4.105700969696044922e+00,5.331181455403566360e-03,2.205000000000000000e+03
1.029490470886230469e+01,6.972537517547607422e+00,4.188889980316162109e+00,5.646158009767532349e-03,2.205000000000000000e+03
1.045377254486083984e+01,7.235826492309570312e+00,4.228315353393554688e+00,5.693047307431697845e-03,2.205000000000000000e+03
1.085502147674560547e+01,7.740212917327880859e+00,4.075639724731445312e+00,4.901092499494552612e-03,2.205000000000000000e+03
1.090203475952148438e+01,7.788216114044189453e+00,4.064145565032958984e+00,5.949618760496377945e-03,2.205000000000000000e+03
1.091307640075683594e+01,7.834078788757324219e+00,4.105195045471191406e+00,5.776301492005586624e-03,2.205000000000000000e+03
1.164731121063232422e+01,8.982422828674316406e+00,4.467151641845703125e+00,5.875668022781610489e-03,2.205000000000000000e+03
1.173953819274902344e+01,8.970696449279785156e+00,4.478816986083984375e+00,6.142767611891031265e-03,2.205000000000000000e+03
1.175421333312988281e+01,8.927892684936523438e+00,4.555732727050781250e+00,5.281769670546054840e-03,6.523668639053254026e+01
1.174923706054687500e+01,8.936071395874023438e+00,4.564723491668701172e+00,6.033711135387420654e-03,2.205000000000000000e+03
1.178200626373291016e+01,8.926694869995117188e+00,4.478843688964843750e+00,5.796157754957675934e-03,2.205000000000000000e+03
1.167434024810791016e+01,9.109725952148437500e+00,4.375055789947509766e+00,5.791476927697658539e-03,2.205000000000000000e+03
1.172186851501464844e+01,9.085950851440429688e+00,4.399491786956787109e+00,5.202973261475563049e-03,4.790482839095305394e+02
1.173536014556884766e+01,9.008037567138671875e+00,4.536458969116210938e+00,3.978597931563854218e-03,6.523668639053254026e+01
1.176349067687988281e+01,8.928532600402832031e+00,4.656445026397705078e+00,4.267541691660881042e-03,7.364429054952643128e+01
1.166818904876708984e+01,8.843521118164062500e+00,4.877816200256347656e+00,3.667538519948720932e-03,7.628169629633157456e+01
1.157240104675292969e+01,8.376786231994628906e+00,4.992465972900390625e+00,4.712046124041080475e-03,2.205000000000000000e+03
1.138483524322509766e+01,8.300953865051269531e+00,4.814497947692871094e+00,5.834136158227920532e-03,2.205000000000000000e+03
1.194437408447265625e+01,7.950518608093261719e+00,5.058956623077392578e+00,6.516790017485618591e-03,2.081117378481014839e+03
1.237714481353759766e+01,7.589468002319335938e+00,5.290708065032958984e+00,6.552243605256080627e-03,2.079779700486668844e+03
1.241528987884521484e+01,7.486178398132324219e+00,5.299867153167724609e+00,5.697616375982761383e-03,2.092145251894879038e+03
1.245177268981933594e+01,7.476999759674072266e+00,5.285757064819335938e+00,5.660306196659803391e-03,2.205000000000000000e+03
1.243991756439208984e+01,7.519171237945556641e+00,5.300282001495361328e+00,5.969485267996788025e-03,2.205000000000000000e+03
1.241417121887207031e+01,7.558589935302734375e+00,5.338663578033447266e+00,5.932213738560676575e-03,2.205000000000000000e+03
1.246051216125488281e+01,7.505908966064453125e+00,5.323339462280273438e+00,6.221531424671411514e-03,2.205000000000000000e+03
1.241868209838867188e+01,7.544723033905029297e+00,5.339103221893310547e+00,5.063307471573352814e-03,2.205000000000000000e+03
1.195711803436279297e+01,7.856532096862792969e+00,5.097629547119140625e+00,6.140890531241893768e-03,2.205000000000000000e+03
1.159552478790283203e+01,8.501255035400390625e+00,5.041738033294677734e+00,6.306932307779788971e-03,2.205000000000000000e+03
1.169463443756103516e+01,8.541955947875976562e+00,4.987553596496582031e+00,6.187386810779571533e-03,2.205000000000000000e+03
1.193743705749511719e+01,8.073064804077148438e+00,4.809583187103271484e+00,7.196965627372264862e-03,2.085866154891597944e+03
1.236248302459716797e+01,7.599244117736816406e+00,5.263314247131347656e+00,5.689566954970359802e-03,2.205000000000000000e+03
1.219965934753417969e+01,7.677067279815673828e+00,5.186959743499755859e+00,6.083038635551929474e-03,2.205000000000000000e+03
1.169710063934326172e+01,7.875398159027099609e+00,4.843500614166259766e+00,6.352321244776248932e-03,2.205000000000000000e+03
1.187294673919677734e+01,8.138002395629882812e+00,4.954518318176269531e+00,6.299698259681463242e-03,2.205000000000000000e+03
1.193746185302734375e+01,8.042607307434082031e+00,5.004701137542724609e+00,6.688987836241722107e-03,6.523668639053254026e+01
1.181155204772949219e+01,8.032799720764160156e+00,4.934023380279541016e+00,7.087215315550565720e-03,2.049607976273206532e+03
1.165664863586425781e+01,7.897301197052001953e+00,4.859369277954101562e+00,6.945785135030746460e-03,2.057476254427710046e+03
1.100754547119140625e+01,7.399463176727294922e+00,4.043156147003173828e+00,6.232383660972118378e-03,2.067046245204423485e+03
1.115639972686767578e+01,7.422776699066162109e+00,4.064697742462158203e+00,5.678925663232803345e-03,2.205000000000000000e+03
1.215475749969482422e+01,6.680945396423339844e+00,4.149320125579833984e+00,6.703056860715150833e-03,2.205000000000000000e+03
1.221859169006347656e+01,6.689332008361816406e+00,4.149620532989501953e+00,7.100380025804042816e-03,2.205000000000000000e+03
1.243327236175537109e+01,6.873432159423828125e+00,4.314523696899414062e+00,6.904036737978458405e-03,2.205000000000000000e+03
1.258970642089843750e+01,7.046068191528320312e+00,4.355279922485351562e+00,6.686539389193058014e-03,2.205000000000000000e+03
1.257501506805419922e+01,6.946277141571044922e+00,4.384697914123535156e+00,4.412124864757061005e-03,1.884707927403198937e+03
1.256640243530273438e+01,6.961024284362792969e+00,4.390892028808593750e+00,3.653502091765403748e-03,1.916808417933595820e+03
1.257427787780761719e+01,6.993025779724121094e+00,4.377290725708007812e+00,3.344636876136064529e-03,1.927922981436148802e+03
1.252560710906982422e+01,6.937631130218505859e+00,4.381969928741455078e+00,6.777935195714235306e-03,2.205000000000000000e+03
8.123338699340820312e+00,4.237616539001464844e+00,2.832665920257568359e+00,2.654130756855010986e-02,2.048019400232475164e+03
7.735232830047607422e+00,3.429592132568359375e+00,2.372030019760131836e+00,1.243163272738456726e-01,1.806071107223980334e+03
7.023317337036132812e+00,1.490516304969787598e+00,9.325586557388305664e-01,2.065878063440322876e-01,1.694371546836795005e+03
7.258610248565673828e+00,5.079049244523048401e-02,3.826420605182647705e-01,2.448853701353073120e-01,1.650919463042828284e+03
8.608677864074707031e+00,-2.122241497039794922e+00,3.716779053211212158e-01,2.435812354087829590e-01,1.652207135748411929e+03
9.057662963867187500e+00,-2.256257057189941406e+00,8.433102965354919434e-01,2.111791372299194336e-01,1.611256476522767798e+03
9.378626823425292969e+00,-1.936690330505371094e+00,1.122282743453979492e+00,1.318428367376327515e-01,1.563871628863138085e+03
8.548359870910644531e+00,4.753677845001220703e+00,3.112951993942260742e+00,2.663965895771980286e-02,1.156084155019893842e+03
-5.400305390357971191e-01,4.903484821319580078e+00,3.421278953552246094e+00,8.835819363594055176e-02,1.555751010377567809e+03
-1.063806056976318359e+00,5.298914909362792969e+00,3.208035945892333984e+00,1.500204652547836304e-01,1.834821855139150784e+03
-2.095980405807495117e+00,5.697866439819335938e+00,3.393323183059692383e+00,1.968962550163269043e-01,1.818475338481044901e+03
-7.491227984428405762e-01,4.041339397430419922e+00,4.218391895294189453e+00,2.226974219083786011e-01,1.813955924808458803e+03
-4.841508865356445312e-01,3.891738414764404297e+00,4.335785388946533203e+00,2.280255407094955444e-01,6.491319151769703240e+02
2.130333423614501953e+00,2.730792522430419922e+00,6.145452499389648438e+00,2.577462494373321533e-01,7.117686093607485418e+02
3.344485044479370117e+00,2.134362459182739258e+00,7.099875450134277344e+00,2.837921380996704102e-01,8.865137754147968963e+02
4.899312019348144531e+00,1.958575963973999023e+00,8.009588241577148438e+00,2.935359776020050049e-01,2.205000000000000000e+03
6.032937526702880859e+00,2.289837121963500977e+00,8.202709197998046875e+00,2.891669869422912598e-01,2.205000000000000000e+03
7.622843742370605469e+00,3.750195264816284180e+00,7.758330821990966797e+00,2.333955466747283936e-01,2.205000000000000000e+03
7.752161026000976562e+00,3.872857332229614258e+00,7.779046058654785156e+00,1.552597433328628540e-01,1.397614456808304340e+03
7.978461742401123047e+00,4.071000576019287109e+00,7.578657627105712891e+00,8.371406793594360352e-02,1.398267312322890575e+03
8.524491310119628906e+00,4.720898628234863281e+00,3.141075611114501953e+00,2.525796368718147278e-02,1.677918676120430518e+03
7.474097728729248047e+00,3.904316663742065430e+00,2.439675807952880859e+00,6.206345930695533752e-02,2.031659352212700242e+03
7.481529712677001953e+00,3.193700790405273438e+00,2.098393917083740234e+00,1.734209805727005005e-01,1.838323990764037944e+03
7.028429508209228516e+00,1.515823960304260254e+00,9.547033905982971191e-01,2.639693915843963623e-01,1.753974670881479142e+03
7.298385143280029297e+00,8.715276606380939484e-03,3.699362277984619141e-01,3.389649391174316406e-01,1.694507683425728828e+03
7.692515373229980469e+00,-1.405621051788330078e+00,2.230727374553680420e-01,3.529394268989562988e-01,1.682897252850383211e+03
8.635261535644531250e+00,-2.069481611251831055e+00,3.529095053672790527e-01,3.136107623577117920e-01,1.657996853509008361e+03
9.090548515319824219e+00,-2.215576171875000000e+00,8.560332655906677246e-01,2.423758655786514282e-01,1.607460036112142006e+03
9.390765190124511719e+00,-1.883827328681945801e+00,1.156217098236083984e+00,1.146586164832115173e-01,1.564311700414362349e+03
-1.633959561586380005e-01,4.799935817718505859e+00,3.569515705108642578e+00,9.268483519554138184e-02,1.700281854726220217e+03
-9.055457115173339844e-01,5.210500240325927734e+00,3.195895671844482422e+00,1.547762453556060791e-01,1.229283919563287327e+03
-2.062264204025268555e+00,5.714803695678710938e+00,3.477399587631225586e+00,2.119535356760025024e-01,1.452488156583722912e+03
-2.028214216232299805e+00,5.678309917449951172e+00,3.462197542190551758e+00,2.563536167144775391e-01,1.805700902586270558e+03
-5.944412350654602051e-01,3.948165416717529297e+00,4.280172348022460938e+00,2.725164890289306641e-01,7.122329171495737228e+02
-5.070883035659790039e-01,3.905424833297729492e+00,4.327075481414794922e+00,2.675414979457855225e-01,7.889272839167769007e+02
2.468719244003295898e+00,2.546161174774169922e+00,6.417151451110839844e+00,2.882206439971923828e-01,7.875743025129833086e+02
3.583027124404907227e+00,2.075205087661743164e+00,7.266754150390625000e+00,2.860307693481445312e-01,8.817609008001974189e+02
5.170779228210449219e+00,2.053501367568969727e+00,8.032477378845214844e+00,2.789047658443450928e-01,2.205000000000000000e+03
6.744597911834716797e+00,2.883571147918701172e+00,7.792405128479003906e+00,2.637583911418914795e-01,2.205000000000000000e+03
7.601398468017578125e+00,3.713075399398803711e+00,7.726671695709228516e+00,1.926355808973312378e-01,2.205000000000000000e+03
7.701265811920166016e+00,3.831524133682250977e+00,7.649296283721923828e+00,1.317315995693206787e-01,1.389388777904841845e+03
